source,cluster_id,threshold,area_km2,prob_max,prob_mean,centroid_x,centroid_y,dist_to_known_m,n_known_inside,score_size,score_discovery,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,pred_prob_mean_feat,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,1270,0.85,0.0213,0.8947,0.8737,634106.62,5014667.65,5436.38,0,0.018566,7.695488,Luvisols,8.475,293.8,1,172.7,0.8781,0.03508,0.25564,0.08361,0.00703,-0.00201
thr85_all,1271,0.85,0.2175,0.9215,0.8881,704216.16,5014544.9,812.03,0,0.193169,6.174998,Cambisols,1.641,214.6,1,114.7,0.9013,0.12652,0.07682,0.13146,0.01176,0.05601
thr85_all,1272,0.85,0.3438,0.9914,0.9538,717409.91,5014439.45,636.58,1,0.327869,6.402028,Cambisols,8.002,228.2,7,119.9,0.99,0.08117,0.25326,0.09089,-0.01077,0.07674
thr85_all,1273,0.85,0.0288,0.8878,0.867,711817.39,5014526.09,2115.07,0,0.024926,6.7982,Cambisols,2.008,293.4,1,122.1,0.8749,0.12167,0.08122,0.11271,0.01137,0.0492
thr85_all,1274,0.85,0.01,0.8831,0.8673,568979.69,5014639.06,532.23,0,0.008673,5.544888,Luvisols,7.711,176.1,1,171.6,0.8719,0.04021,0.24642,0.09167,0.0048,-0.00992
thr85_all,1275,0.85,0.0262,0.8786,0.8687,576647.62,5014547.02,7900.26,0,0.022803,7.885607,Cambisols,13.817,663.2,1,249.5,0.8786,0.06607,0.25479,0.05718,0.01025,-0.00838
thr85_all,1276,0.85,0.0338,0.9273,0.8982,609601.85,5014501.85,6927.97,0,0.030314,8.200295,Cambisols,13.532,303.3,1,236.4,0.9273,0.07159,0.23404,0.11019,0.01275,-4e-05
thr85_all,1277,0.85,0.0312,0.9228,0.8879,702572.5,5014370.5,1517.32,0,0.027747,6.760097,Cambisols,2.003,242.7,1,112.5,0.8961,0.12187,0.08659,0.11874,0.00976,0.06043
thr85_all,1278,0.85,0.0281,0.8839,0.8687,561590.28,5014357.5,5439.0,0,0.024433,7.603101,Cambisols,1.037,184.0,1,133.2,0.863,0.12525,0.05675,0.14395,0.01078,0.02757
thr85_all,1279,0.85,0.0288,0.9177,0.8846,635688.59,5014333.15,6213.58,0,0.025433,8.015924,Cambisols,5.611,237.6,1,148.1,0.8937,0.08898,0.13832,0.122,0.00441,0.04123
thr85_all,1280,0.85,0.635,0.9694,0.8892,715198.25,5012680.63,2539.68,0,0.564644,7.600431,Cambisols,4.023,214.9,1,126.7,0.8563,0.11734,0.05887,0.13358,0.01023,0.03757
thr85_all,1281,0.85,0.0356,0.9197,0.8781,634803.29,5014305.04,5572.56,0,0.031281,7.933426,Cambisols,7.394,274.1,1,158.3,0.8524,0.061,0.16105,0.10992,0.00115,0.02058
thr85_all,1282,0.85,0.01,0.8927,0.8743,558451.56,5014328.12,7522.44,0,0.008743,7.967745,Cambisols,0.924,199.4,1,126.8,0.877,0.12171,0.06676,0.13926,0.01266,0.03791
thr85_all,1283,0.85,0.0312,0.8859,0.8687,562046.5,5014283.0,5296.06,0,0.027146,7.596904,Cambisols,1.381,209.1,1,133.5,0.8839,0.12726,0.07316,0.14445,0.00976,0.03055
thr85_all,1284,0.85,0.0638,0.9205,0.8822,711690.93,5014043.14,2482.3,0,0.056241,7.195478,Cambisols,2.953,161.6,1,122.5,0.9157,0.12709,0.09143,0.14301,0.00906,0.04638
thr85_all,1285,0.85,0.0156,0.8658,0.8583,569214.5,5014230.5,1001.83,0,0.013412,5.983271,Cambisols,0.98,207.5,1,140.3,0.855,0.12657,0.05415,0.13658,0.01219,0.02674
thr85_all,1286,0.85,0.0281,0.9273,0.8956,614909.72,5014153.61,1610.96,0,0.025189,6.848094,Cambisols,13.904,293.9,1,237.7,0.9271,0.07282,0.23129,0.11258,0.01217,-0.00048
thr85_all,1287,0.85,0.0638,0.9225,0.891,702095.83,5014131.37,1905.19,0,0.056799,6.967883,Cambisols,1.978,229.2,1,112.6,0.9046,0.12105,0.08332,0.12914,0.00945,0.06286
thr85_all,1288,0.85,0.0331,0.8979,0.8742,598608.73,5014018.63,5368.97,0,0.028957,7.711549,Luvisols,8.387,297.2,1,157.4,0.8885,0.04209,0.24675,0.06793,0.00817,0.02478
thr85_all,1289,0.85,0.0138,0.8999,0.8688,696029.55,5014045.45,2235.39,0,0.011946,6.940231,Cambisols,2.715,233.7,2,109.7,0.888,0.1049,0.10286,0.11967,0.01105,0.05083
thr85_all,1290,0.85,0.5463,0.9914,0.9592,721251.66,5013904.03,1952.16,0,0.523967,7.511906,Cambisols,9.475,197.4,7,123.6,0.9885,0.08516,0.25416,0.09411,-0.01101,0.06738
thr85_all,1291,0.85,0.0125,0.8762,0.8652,729612.5,5014090.0,2131.32,0,0.010816,6.715796,Luvisols,8.512,220.1,7,93.3,0.8715,0.01493,0.3182,0.06126,-0.06282,0.04123
thr85_all,1292,0.85,0.0125,0.8839,0.8666,635196.25,5014055.0,5664.26,0,0.010833,7.638965,Cambisols,1.904,232.4,1,139.2,0.8557,0.12354,0.06,0.13907,0.00798,0.02634
thr85_all,1293,0.85,0.2313,0.9908,0.9136,718756.35,5013554.8,2233.19,0,0.211273,7.640893,Cambisols,5.877,216.8,1,121.0,0.9475,0.09105,0.16279,0.12539,0.00435,0.06515
thr85_all,1294,0.85,0.015,0.9138,0.8849,615334.38,5014001.04,1174.58,0,0.013274,6.46026,Cambisols,9.886,283.7,1,243.0,0.9051,0.07029,0.21705,0.11386,0.0118,-0.00668
thr85_all,1295,0.85,0.01,0.8748,0.8629,702531.25,5014018.75,1456.62,0,0.008629,6.372539,Cambisols,2.158,298.9,1,112.4,0.8668,0.11857,0.08218,0.09678,0.01411,0.05646
thr85_all,1296,0.85,0.1263,0.991,0.9334,719443.19,5013857.43,2750.9,0,0.117841,7.848804,Cambisols,7.014,347.0,7,122.2,0.9173,0.07553,0.24238,0.02641,-0.00901,0.08325
thr85_all,1297,0.85,0.0169,0.8647,0.8572,571641.2,5013926.39,3113.56,0,0.014465,6.955893,Luvisols,10.381,571.3,2,173.6,0.8597,0.04161,0.2807,0.03371,0.01676,-0.01176
thr85_all,1298,0.85,0.0619,0.9273,0.8932,615800.88,5013803.66,722.18,0,0.055265,6.104839,Cambisols,13.276,278.3,1,235.4,0.921,0.07119,0.22937,0.11967,0.01138,-0.00933
thr85_all,1299,0.85,0.0144,0.8736,0.8635,616494.02,5013904.89,48.09,1,0.012413,3.40169,Cambisols,14.731,690.0,1,236.7,0.857,0.06175,0.25791,0.04885,0.01002,-0.02029
thr85_all,1300,0.85,0.0175,0.8786,0.8651,610403.57,5013879.46,6104.73,0,0.015139,7.659099,Cambisols,12.573,672.0,1,285.5,0.8786,0.06461,0.26,0.0561,0.01018,-0.01098
thr85_all,1301,0.85,0.2831,0.9639,0.8844,708904.33,5013255.55,1091.76,0,0.250391,6.74364,Cambisols,3.568,208.4,1,122.4,0.8777,0.11787,0.06891,0.13707,0.01199,0.04314
thr85_all,1302,0.85,0.04,0.9213,0.8907,709215.62,5013641.41,1219.57,0,0.035627,6.547394,Cambisols,1.999,209.4,1,118.7,0.9154,0.12823,0.08769,0.13518,0.00927,0.05628
thr85_all,1303,0.85,0.0106,0.8839,0.8671,571608.09,5013674.26,3189.74,0,0.009213,7.131168,Luvisols,7.855,615.5,2,155.8,0.8762,0.05209,0.24101,0.03158,0.01736,0.03538
thr85_all,1304,0.85,0.0356,0.9914,0.9596,723182.68,5013612.94,67.99,1,0.034186,4.197507,Cambisols,9.454,238.9,7,114.5,0.9857,0.08081,0.25904,0.0831,-0.01371,0.07776
thr85_all,1305,0.85,0.0244,0.8786,0.8672,588798.4,5013625.96,4146.77,0,0.021137,7.319365,Cambisols,13.218,658.2,1,259.7,0.8786,0.0661,0.25507,0.05667,0.0102,-0.00813
thr85_all,1306,0.85,0.0275,0.8775,0.86,598583.52,5013551.14,4962.27,0,0.023649,7.467251,Luvisols,8.576,526.1,1,147.4,0.8586,0.04406,0.25138,0.02957,0.00508,0.02981
thr85_all,1307,0.85,0.1338,0.9758,0.9404,723909.7,5013583.64,607.37,0,0.125773,6.25578,Luvisols,8.678,228.9,7,126.0,0.963,0.01834,0.32075,0.07817,-0.02413,0.07115
thr85_all,1308,0.85,0.0106,0.8921,0.8643,696546.32,5013605.15,1927.66,0,0.009183,6.748392,Cambisols,2.072,251.3,2,110.3,0.8549,0.11224,0.08627,0.09831,0.0091,0.05024
thr85_all,1309,0.85,0.0106,0.8799,0.8644,718812.5,5013559.56,2280.09,0,0.009184,6.803815,Cambisols,2.53,301.4,1,128.4,0.8739,0.12152,0.08536,0.11581,0.0124,0.04009
thr85_all,1310,0.85,0.0438,0.9717,0.9321,729662.86,5013529.64,2083.4,0,0.040778,7.426194,Cambisols,7.934,776.2,7,121.6,0.9405,0.07575,0.25169,0.02708,-0.00027,0.08754
thr85_all,1311,0.85,0.0481,0.8786,0.8667,589882.95,5013436.85,3937.84,0,0.041709,7.273952,Cambisols,15.531,675.5,1,283.6,0.8786,0.06459,0.25938,0.05666,0.01025,-0.01097
thr85_all,1312,0.85,0.01,0.8786,0.86,591818.75,5013537.5,4673.29,0,0.0086,7.424369,Cambisols,12.509,700.0,1,244.5,0.8586,0.06006,0.25738,0.04833,0.0106,-0.01647
thr85_all,1313,0.85,0.01,0.9248,0.8767,614567.19,5013553.12,1981.05,0,0.008767,7.020762,Cambisols,13.13,346.5,1,238.1,0.8751,0.0639,0.24872,0.06463,0.01012,-0.01097
thr85_all,1314,0.85,0.0119,0.8741,0.8636,715887.5,5013459.87,1500.63,0,0.010256,6.39326,Cambisols,2.721,308.0,1,129.0,0.8608,0.11559,0.08545,0.11234,0.01195,0.03673
thr85_all,1315,0.85,0.0175,0.8735,0.8613,598108.04,5013447.32,5114.71,0,0.015074,7.459605,Luvisols,13.176,444.9,1,170.2,0.8631,0.04289,0.27722,0.05024,0.00801,-0.01398
thr85_all,1316,0.85,0.1225,0.9466,0.9148,724882.4,5013417.22,719.52,0,0.112057,6.228329,Luvisols,7.892,455.4,7,127.9,0.9275,0.02615,0.31173,0.03677,-0.02282,0.07695
thr85_all,1317,0.85,0.14,0.9149,0.8897,711532.37,5013048.77,1882.98,0,0.124564,6.899483,Cambisols,2.163,190.7,1,126.2,0.911,0.12931,0.08464,0.14678,0.00963,0.04193
thr85_all,1318,0.85,0.1263,0.912,0.8896,711944.43,5013089.11,2291.49,0,0.112314,7.056226,Cambisols,1.889,190.7,1,126.3,0.888,0.12642,0.06715,0.14667,0.00894,0.04007
thr85_all,1319,0.85,0.1212,0.9573,0.896,718449.87,5013094.97,2258.52,0,0.108637,7.392884,Cambisols,5.005,222.9,1,124.6,0.8994,0.10763,0.10096,0.13701,0.00677,0.04829
thr85_all,1320,0.85,0.0863,0.9711,0.9197,725771.74,5013356.16,173.45,1,0.079321,5.012254,Cambisols,12.956,342.3,1,126.8,0.9035,0.07739,0.226,0.05959,0.00675,0.03507
thr85_all,1321,0.85,0.0213,0.8947,0.8717,575948.53,5013355.88,7395.19,0,0.018524,7.970762,Luvisols,8.793,254.1,1,173.3,0.8645,0.03396,0.25336,0.07641,0.00674,-0.00475
thr85_all,1322,0.85,0.0319,0.926,0.9,722785.54,5013306.62,551.46,0,0.028688,5.847044,Luvisols,6.512,599.5,7,125.4,0.906,0.03123,0.28866,0.02987,-0.02133,0.07883
thr85_all,1323,0.85,0.0231,0.9281,0.9024,696417.91,5013376.01,1667.32,0,0.020868,6.88627,Cambisols,7.145,174.0,2,112.4,0.9104,0.06307,0.16967,0.10722,-0.00244,0.07412
thr85_all,1324,0.85,0.0206,0.8947,0.8692,604222.35,5013320.83,5315.02,0,0.017928,7.675291,Luvisols,10.239,275.8,1,173.5,0.8886,0.03136,0.26799,0.08432,0.00857,-0.0024
thr85_all,1325,0.85,0.0312,0.9273,0.9022,615443.5,5013312.5,1207.06,0,0.028193,6.580636,Cambisols,12.033,279.8,1,242.0,0.9235,0.07316,0.22761,0.11511,0.01177,-0.00288
thr85_all,1326,0.85,0.0106,0.8755,0.861,720075.74,5013300.74,3138.29,0,0.009148,7.049652,Cambisols,7.005,905.3,7,131.0,0.8283,0.05221,0.25341,-0.04645,0.00876,0.0616
thr85_all,1327,0.85,0.0362,0.8754,0.867,590482.76,5013187.5,3812.14,0,0.03143,7.218884,Luvisols,15.679,626.0,1,266.2,0.8612,0.03982,0.28262,0.03484,0.00981,-0.00459
thr85_all,1328,0.85,0.0106,0.9051,0.8795,696486.03,5013196.32,1529.48,0,0.009345,6.637397,Cambisols,2.571,210.0,2,110.3,0.9014,0.11256,0.10101,0.1254,0.01176,0.05193
thr85_all,1329,0.85,0.145,0.9189,0.8826,709935.99,5012787.28,333.42,0,0.127984,5.341094,Cambisols,2.398,217.9,1,123.9,0.9128,0.13147,0.08904,0.13897,0.00987,0.04471
thr85_all,1330,0.85,0.0231,0.9205,0.8917,558668.58,5013082.09,8216.7,0,0.02062,8.296982,Cambisols,2.549,174.1,1,122.2,0.918,0.12769,0.09393,0.14106,0.00931,0.04723
thr85_all,1331,0.85,0.0269,0.9273,0.8903,615839.83,5013029.36,810.31,0,0.023926,6.211471,Cambisols,16.013,328.3,1,239.3,0.9188,0.07291,0.23303,0.10417,0.01237,-0.0024
thr85_all,1332,0.85,0.0244,0.9661,0.9142,723149.68,5013044.55,563.79,0,0.022284,6.121684,Cambisols,7.441,802.0,7,123.4,0.9242,0.07363,0.23094,0.0258,0.00299,0.09207
thr85_all,1333,0.85,0.0187,0.9042,0.8917,643905.83,5013075.0,68.58,1,0.01672,3.835977,Luvisols,5.953,651.9,2,114.8,0.8865,0.05621,0.21892,0.03278,0.02033,0.05954
thr85_all,1334,0.85,0.0181,0.8786,0.8681,591816.81,5013009.91,4228.01,0,0.015735,7.336409,Cambisols,12.376,654.4,1,261.5,0.8786,0.0661,0.25507,0.05667,0.0102,-0.00813
thr85_all,1335,0.85,0.0213,0.8786,0.8646,615217.65,5012987.5,1351.23,0,0.018374,6.334568,Cambisols,14.897,668.2,1,292.7,0.8736,0.06397,0.25837,0.05852,0.00965,-0.01561
thr85_all,1336,0.85,0.0475,0.8773,0.8626,715401.32,5012525.33,2544.02,0,0.040976,6.879759,Cambisols,2.595,298.3,1,130.2,0.8703,0.11776,0.08753,0.12042,0.011,0.03486
thr85_all,1337,0.85,0.0525,0.8997,0.8768,597541.07,5012923.21,5044.12,0,0.046031,7.670901,Luvisols,11.453,262.8,1,165.2,0.8593,0.02508,0.26386,0.07704,0.00829,-0.01368
thr85_all,1338,0.85,0.0175,0.9139,0.8905,695990.18,5012982.14,1174.69,0,0.015584,6.461048,Cambisols,6.119,190.7,2,109.8,0.9053,0.07274,0.15717,0.11366,-1e-05,0.06304
thr85_all,1339,0.85,0.3256,0.9553,0.8915,716051.8,5012215.14,2545.02,0,0.290288,7.491561,Cambisols,4.6,202.5,1,129.1,0.8533,0.11194,0.07048,0.13955,0.00805,0.02457
thr85_all,1340,0.85,0.0175,0.8786,0.8643,624498.21,5012772.32,484.4,0,0.015124,5.434373,Cambisols,12.097,648.3,1,264.2,0.8786,0.06605,0.25489,0.05673,0.01019,-0.00795
thr85_all,1341,0.85,0.02,0.9183,0.883,616873.44,5012733.59,481.89,0,0.01766,5.674996,Cambisols,9.338,210.3,1,176.0,0.8935,0.07641,0.19842,0.1234,0.00405,-0.00749
thr85_all,1342,0.85,0.0131,0.8999,0.8663,695836.31,5012674.4,854.57,0,0.011371,6.075606,Cambisols,2.883,232.0,2,109.3,0.8853,0.10328,0.09697,0.12462,0.00909,0.05257
thr85_all,1343,0.85,0.0119,0.8624,0.8555,588915.13,5012667.76,3182.03,0,0.010159,6.955646,Cambisols,14.727,478.0,1,269.9,0.8531,0.05657,0.24848,0.05485,0.00765,-0.01313
thr85_all,1344,0.85,0.0319,0.8786,0.8685,588799.75,5012556.13,3092.96,0,0.027684,7.061819,Cambisols,13.495,637.4,1,278.4,0.8736,0.06469,0.25605,0.05403,0.00922,-0.00909
thr85_all,1345,0.85,0.0238,0.9273,0.8891,616175.66,5012645.39,466.9,0,0.021116,5.701109,Cambisols,16.17,330.9,1,238.7,0.9188,0.07321,0.23288,0.10374,0.0124,-0.00214
thr85_all,1346,0.85,0.0194,0.8786,0.8644,591789.92,5012550.4,3841.55,0,0.016747,7.252206,Cambisols,13.619,681.5,1,252.1,0.8786,0.06552,0.25608,0.05682,0.01041,-0.00892
thr85_all,1347,0.85,0.0112,0.8732,0.8614,604568.06,5012477.78,4936.31,0,0.009691,7.426213,Luvisols,8.332,304.4,1,176.3,0.8782,0.03921,0.25616,0.08096,0.00774,-0.0046
thr85_all,1348,0.85,0.0231,0.8998,0.8755,718974.66,5012461.82,3076.39,0,0.020247,7.226994,Cambisols,9.028,607.3,1,135.6,0.876,0.06935,0.21564,0.04969,0.00063,0.0419
thr85_all,1349,0.85,0.0481,0.9428,0.8948,709741.07,5012407.95,125.36,1,0.043063,4.562116,Cambisols,4.095,204.7,1,123.5,0.8534,0.12076,0.05034,0.13535,0.01047,0.03778
thr85_all,1350,0.85,0.0387,0.9188,0.881,589274.19,5012205.24,2683.06,0,0.03414,7.254083,Cambisols,15.942,337.8,1,236.2,0.8841,0.06244,0.25034,0.07559,0.01055,-0.01354
thr85_all,1351,0.85,0.0138,0.903,0.8789,709461.36,5012430.68,279.32,0,0.012085,5.089209,Cambisols,1.505,245.5,1,121.2,0.8902,0.12469,0.07677,0.1277,0.01131,0.051
thr85_all,1352,0.85,0.0106,0.88,0.8635,682344.85,5012353.68,4076.05,0,0.009175,7.315831,Luvisols,7.455,213.7,4,97.9,0.8695,0.03948,0.23861,0.08214,-0.02405,0.0346
thr85_all,1353,0.85,0.0144,0.9039,0.8665,696348.37,5012307.07,719.42,0,0.012456,5.94744,Cambisols,2.327,253.3,2,109.6,0.8362,0.10632,0.08643,0.08956,0.00938,0.04582
thr85_all,1354,0.85,0.0281,0.9092,0.8913,726335.28,5012329.72,1288.36,0,0.025067,6.511557,Luvisols,9.785,222.9,1,128.5,0.905,0.03583,0.25094,0.08613,0.0065,0.02689
thr85_all,1355,0.85,0.0156,0.8758,0.8612,695745.5,5012298.5,484.08,0,0.013457,5.416038,Cambisols,2.442,178.6,2,105.8,0.86,0.11437,0.09577,0.12995,0.01271,0.00851
thr85_all,1356,0.85,0.0231,0.9273,0.893,624545.61,5012253.04,40.85,1,0.020652,3.462543,Cambisols,11.228,320.9,1,240.1,0.9238,0.07327,0.23105,0.11016,0.0122,-0.00159
thr85_all,1357,0.85,0.0175,0.9233,0.8861,616692.86,5012249.11,380.39,0,0.015507,5.488024,Cambisols,9.289,185.1,1,174.8,0.9035,0.07925,0.19971,0.12625,0.00427,-0.00468
thr85_all,1358,0.85,0.0175,0.901,0.8858,640280.36,5012157.14,3671.8,0,0.015502,7.39596,Luvisols,5.889,430.7,2,118.3,0.891,0.0598,0.20692,0.04215,0.02177,0.06162
thr85_all,1359,0.85,0.0112,0.8956,0.8775,680016.67,5012079.17,3592.26,0,0.009872,7.332109,Gleysols,6.967,122.7,3,93.4,0.8856,-0.02221,0.21541,0.10017,0.03349,0.06001
thr85_all,1360,0.85,0.0138,0.9239,0.8764,595818.18,5012080.68,5864.27,0,0.012051,8.016138,Luvisols,10.207,302.0,1,173.7,0.8947,0.03588,0.2714,0.08149,0.00968,-0.00247
thr85_all,1361,0.85,0.03,0.9069,0.8748,596353.65,5012024.48,5376.06,0,0.026245,7.790118,Luvisols,8.246,247.4,1,159.0,0.8682,0.03634,0.25268,0.07388,0.00591,0.00067
thr85_all,1362,0.85,0.0138,0.8745,0.8617,617105.68,5012023.86,422.61,0,0.011849,5.28957,Cambisols,1.794,202.0,1,148.8,0.8554,0.12442,0.05323,0.1441,0.00816,0.02677
thr85_all,1363,0.85,0.0531,0.8947,0.8681,617643.38,5011681.91,298.23,0,0.046116,5.10096,Luvisols,9.553,270.3,1,176.3,0.8699,0.03299,0.2616,0.07661,0.00718,-0.00717
thr85_all,1364,0.85,0.0262,0.8896,0.8661,695326.79,5011708.93,504.49,0,0.022736,5.538122,Cambisols,1.926,181.8,2,99.3,0.877,0.12146,0.0839,0.12695,0.02247,0.02351
thr85_all,1365,0.85,0.0112,0.8624,0.8553,589206.94,5011861.11,2344.7,0,0.009622,6.692404,Cambisols,21.847,477.9,1,244.3,0.8531,0.05755,0.2482,0.05485,0.00768,-0.01387
thr85_all,1366,0.85,0.045,0.8786,0.8708,591930.9,5011686.11,3311.3,0,0.039185,7.121736,Cambisols,16.759,636.7,1,245.3,0.8736,0.06661,0.25274,0.0541,0.00937,-0.00792
thr85_all,1367,0.85,0.0694,0.8995,0.8719,618222.86,5011421.73,913.65,0,0.060485,6.133091,Luvisols,9.517,248.2,1,172.3,0.876,0.03301,0.26161,0.08132,0.0068,-0.00548
thr85_all,1368,0.85,0.0638,0.9423,0.8895,596359.56,5011494.61,5108.84,0,0.056707,8.046166,Cambisols,13.7,247.8,1,157.2,0.919,0.07592,0.21809,0.10367,0.00601,0.0166
thr85_all,1369,0.85,0.0112,0.9145,0.882,595847.22,5011501.39,5572.62,0,0.009922,7.888617,Cambisols,9.095,302.5,1,167.5,0.9106,0.0741,0.20594,0.1143,0.00806,0.00944
thr85_all,1370,0.85,0.1188,0.9391,0.8769,715971.18,5011009.74,2504.09,0,0.104126,7.349114,Cambisols,3.742,207.4,1,133.8,0.8612,0.11626,0.06614,0.14089,0.01087,0.02826
thr85_all,1371,0.85,0.0175,0.9133,0.8834,591287.5,5011265.18,2551.04,0,0.01546,7.164628,Cambisols,9.065,211.6,1,176.8,0.8935,0.07617,0.19738,0.1247,0.00378,-0.00724
thr85_all,1372,0.85,0.0138,0.8782,0.8642,617560.23,5011268.18,460.75,0,0.011883,5.387793,Luvisols,7.617,305.0,1,174.0,0.8705,0.04176,0.24763,0.07758,0.0071,-0.00232
thr85_all,1373,0.85,0.0112,0.8704,0.8586,596176.39,5011320.83,5198.16,0,0.00966,7.447423,Luvisols,12.854,439.5,1,171.5,0.8691,0.04676,0.27614,0.04848,0.00793,-0.00894
thr85_all,1374,0.85,0.0275,0.9233,0.8964,590800.0,5011137.5,2120.82,0,0.02465,7.072614,Cambisols,11.093,181.8,1,174.4,0.9183,0.08235,0.21264,0.12591,0.0061,-0.00742
thr85_all,1375,0.85,0.0231,0.8786,0.8685,591588.85,5010735.47,2482.31,0,0.020085,6.86864,Cambisols,13.926,621.6,1,240.2,0.8736,0.06663,0.2528,0.0544,0.00934,-0.00826
thr85_all,1376,0.85,0.0125,0.9072,0.8789,715963.75,5010541.25,2085.09,0,0.010987,6.933754,Cambisols,5.114,181.1,1,137.6,0.8728,0.10809,0.09684,0.13545,0.00619,0.02753
thr85_all,1377,0.85,0.12,0.8957,0.8654,716225.0,5010026.82,1508.4,0,0.103851,6.555936,Cambisols,2.111,207.0,1,141.4,0.8826,0.12952,0.07334,0.14309,0.0095,0.02837
thr85_all,1378,0.85,0.0175,0.8839,0.8682,617784.82,5010371.43,1376.35,0,0.015194,6.388929,Cambisols,1.361,178.9,1,136.7,0.8839,0.12711,0.07141,0.1457,0.01008,0.03089
thr85_all,1379,0.85,0.0238,0.8922,0.8706,620100.66,5010348.03,3058.62,0,0.020678,7.160655,Luvisols,8.372,761.2,2,157.6,0.8872,0.05845,0.2474,0.03411,0.0191,0.02938
thr85_all,1380,0.85,0.0262,0.8871,0.8697,599768.45,5010343.45,1637.61,0,0.022831,6.566264,Luvisols,7.388,158.1,1,142.5,0.8733,0.04719,0.21628,0.08307,0.00511,0.02296
thr85_all,1381,0.85,0.0119,0.9011,0.8827,590378.29,5010221.71,1183.26,0,0.010482,6.377093,Cambisols,9.041,305.5,2,174.6,0.8858,0.06639,0.20362,0.0977,0.00726,0.01206
thr85_all,1382,0.85,0.0344,0.8911,0.8684,600343.41,5010193.41,1171.46,0,0.029851,6.297536,Luvisols,7.581,224.2,1,160.9,0.8921,0.0471,0.24571,0.08754,0.00651,0.0065
thr85_all,1383,0.85,0.0169,0.8782,0.8636,617217.13,5010218.98,1462.33,0,0.014573,6.400898,Luvisols,7.009,282.5,1,148.7,0.865,0.04206,0.21827,0.0645,0.00734,0.03411
thr85_all,1384,0.85,0.0206,0.9215,0.9032,677967.8,5010160.98,2133.76,0,0.018629,7.064304,Luvisols,6.534,164.0,3,93.0,0.9159,0.04001,0.21521,0.08233,0.02878,0.05084
thr85_all,1385,0.85,0.0187,0.9133,0.8764,715753.33,5010092.5,1834.44,0,0.016432,6.86378,Cambisols,5.032,182.5,1,140.5,0.8775,0.10944,0.09015,0.13856,0.00707,0.03352
thr85_all,1386,0.85,0.0325,0.8953,0.8727,620630.29,5010064.9,3539.99,0,0.028363,7.316798,Luvisols,8.141,758.6,2,155.3,0.8903,0.05494,0.24518,0.03723,0.0177,0.03656
thr85_all,1387,0.85,0.0362,0.8989,0.8709,617407.76,5010015.95,1660.92,0,0.031571,6.665956,Cambisols,2.236,207.2,1,138.4,0.8784,0.12871,0.07671,0.14239,0.00916,0.02271
thr85_all,1388,0.85,0.0131,0.8975,0.868,600718.45,5009962.5,818.06,0,0.011393,6.020365,Cambisols,7.401,287.3,1,174.4,0.847,0.06482,0.14837,0.12276,0.00194,0.01034
thr85_all,1389,0.85,0.0213,0.8922,0.8744,599907.35,5009935.29,1261.17,0,0.01858,6.370534,Luvisols,10.02,206.8,1,170.6,0.8832,0.03504,0.26725,0.09108,0.00751,-0.01641
thr85_all,1390,0.85,0.01,0.9409,0.9107,561987.5,5009925.0,8547.11,0,0.009107,8.518294,Luvisols,5.94,261.7,1,115.0,0.9031,0.0473,0.21714,0.0719,0.01,0.05808
thr85_all,1391,0.85,0.0106,0.8899,0.8703,590368.38,5009900.74,1018.71,0,0.009247,6.16428,Cambisols,6.863,288.0,2,156.3,0.8841,0.06573,0.15703,0.09944,0.01351,0.04962
thr85_all,1392,0.85,0.0119,0.8947,0.8714,599536.18,5009886.18,1548.35,0,0.010347,6.572205,Luvisols,10.244,300.0,1,170.6,0.8874,0.03316,0.27159,0.08307,0.00955,-0.00867
thr85_all,1393,0.85,0.0112,0.8862,0.8737,619743.06,5009875.0,2998.69,0,0.009829,7.095229,Cambisols,0.966,189.6,2,124.4,0.8774,0.12081,0.06439,0.13711,0.01653,0.03979
thr85_all,1394,0.85,0.0288,0.8826,0.8666,715844.57,5009719.02,1503.0,0,0.024915,6.456653,Cambisols,2.218,201.6,1,141.4,0.8826,0.12894,0.07205,0.14523,0.00974,0.02786
thr85_all,1395,0.85,0.0144,0.9194,0.9042,677953.8,5009646.2,2513.69,0,0.012997,7.198479,Luvisols,6.051,161.7,3,100.2,0.9053,0.0529,0.21728,0.08983,0.02631,0.02023
thr85_all,1396,0.85,0.0106,0.8873,0.8751,557597.79,5009611.03,11593.17,0,0.009298,8.303798,Luvisols,6.003,836.0,1,116.3,0.8772,0.0677,0.2016,0.03447,0.00775,0.06695
thr85_all,1397,0.85,0.0156,0.9079,0.8812,562339.5,5009499.5,8544.68,0,0.013769,8.218936,Luvisols,6.161,454.7,1,118.6,0.8832,0.0609,0.20894,0.04486,0.00796,0.06184
thr85_all,1398,0.85,0.0256,0.8893,0.8701,590163.72,5009422.26,749.94,0,0.022297,5.888204,Luvisols,9.227,281.0,2,170.9,0.8831,0.03118,0.2584,0.08039,0.01522,-0.00079
thr85_all,1399,0.85,0.0125,0.8624,0.8568,601275.0,5009405.0,438.44,0,0.010709,5.248055,Luvisols,20.011,520.0,1,237.3,0.8575,0.04215,0.28338,0.03748,0.00949,-0.01368
