source,cluster_id,threshold,centroid_x,centroid_y,area_km2,prob_max,prob_mean,dist_to_known_m,n_known_inside,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,attr_type,pc1,pc2,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,1231,0.85,642562.5,5015870.83,0.0112,0.9032,0.8854,2196.02,0,Cambisols,1.947,223.3,2,119.7,1,-2.1160336125614854,0.6000238315016935,0.12007,0.08044,0.13378,0.01302,0.05127
thr85_all,1232,0.85,674938.39,5015869.64,0.035,0.9375,0.9031,2058.28,0,Luvisols,5.571,154.8,2,99.0,4,-0.08851315830364746,0.6262765586588693,0.06253,0.2104,0.09293,0.02595,0.03722
thr85_all,1233,0.85,675519.71,5015851.44,0.0325,0.9267,0.9025,2356.4,0,Luvisols,6.011,178.2,3,99.3,4,0.1701672682054405,0.3875089074035906,0.05178,0.2166,0.09038,0.02791,0.02766
thr85_all,1234,0.85,702012.82,5015724.19,0.0963,0.9195,0.886,2762.03,0,Cambisols,2.068,208.0,1,108.9,1,-2.1009737752139634,0.6627140551519948,0.12644,0.09399,0.13341,0.01176,0.05401
thr85_all,1235,0.85,580058.31,5015735.65,0.0931,0.9266,0.9084,11234.66,0,Cambisols,15.179,250.4,1,301.6,0,0.4866581721230398,-1.0457867310791737,0.07045,0.23158,0.11083,0.01106,-0.01352
thr85_all,1236,0.85,643385.42,5015823.96,0.015,0.8815,0.8709,1589.53,0,Luvisols,7.178,441.2,2,135.0,4,0.7976036648461053,1.413431059143122,0.05783,0.22102,0.04278,0.01649,0.0413
thr85_all,1237,0.85,715136.85,5014068.07,0.8925,0.9715,0.8944,1767.62,0,Cambisols,4.412,212.8,1,122.8,1,-1.9369412212057942,0.4266176318509036,0.11594,0.06703,0.12835,0.00959,0.04167
thr85_all,1238,0.85,576535.16,5015744.53,0.02,0.9273,0.8947,7790.89,0,Cambisols,14.401,323.6,1,240.0,0,0.3893254891587999,-0.5777929853030178,0.07371,0.23125,0.10308,0.01239,-0.00035
thr85_all,1239,0.85,703169.37,5015232.57,0.2569,0.9529,0.8937,1664.01,0,Cambisols,2.426,185.9,1,112.0,1,-2.0934254176112064,0.8268263874197588,0.12207,0.09493,0.13507,0.0116,0.06015
thr85_all,1240,0.85,598240.44,5015708.09,0.0106,0.9035,0.8744,7064.25,0,Luvisols,8.934,190.6,1,174.1,2,1.4057841357490566,-0.6480650489958499,0.03871,0.25705,0.09326,0.00607,-0.0092
thr85_all,1241,0.85,581050.78,5015649.22,0.02,0.9223,0.8956,10370.73,0,Cambisols,17.636,323.4,1,313.9,0,0.49142066638505805,-0.8433430427138208,0.07054,0.23622,0.10764,0.01177,-0.00764
thr85_all,1242,0.85,580620.9,5015434.98,0.0744,0.9273,0.903,10599.79,0,Cambisols,14.274,289.8,1,300.3,0,0.4155423023591729,-0.7898157679196657,0.06915,0.23168,0.11184,0.01137,-0.00426
thr85_all,1243,0.85,714124.52,5015580.29,0.0325,0.9559,0.9141,2841.26,0,Cambisols,6.445,334.7,7,117.8,4,0.7539303874640719,2.8164535072446664,0.07858,0.22528,0.04706,-0.01187,0.08932
thr85_all,1244,0.85,715287.9,5015059.85,0.3125,0.9914,0.9501,1575.16,0,Luvisols,7.723,235.2,7,119.6,3,2.550377548863256,2.413459442651602,0.01854,0.32516,0.0737,-0.03225,0.08417
thr85_all,1245,0.85,568443.15,5015389.11,0.0194,0.8705,0.8619,417.54,0,Luvisols,11.783,702.9,1,238.4,2,2.1247008303990538,-0.19186406011208468,0.04236,0.28949,0.03875,0.01088,-0.0152
thr85_all,1246,0.85,702327.5,5015380.83,0.0187,0.8755,0.8591,2296.84,0,Cambisols,1.541,186.7,1,107.1,1,-1.9718070934036496,-0.728400234125235,0.12847,0.0769,0.13551,0.01466,0.0067
thr85_all,1247,0.85,603478.11,5015084.82,0.1281,0.9027,0.8712,6452.65,0,Luvisols,12.06,415.0,3,168.5,2,1.565145361384169,-0.09713756319423515,0.02891,0.26389,0.04601,0.02988,-0.00796
thr85_all,1248,0.85,702090.28,5015316.2,0.0169,0.8814,0.8646,2430.17,0,Cambisols,1.873,186.8,1,106.9,1,-1.958541620008078,-0.7657039249965636,0.12599,0.07063,0.13795,0.01283,0.00584
thr85_all,1249,0.85,642775.0,5015215.28,0.0112,0.8856,0.8691,1670.24,0,Luvisols,6.108,292.1,2,126.4,4,0.2647631608710788,0.849880780771711,0.05469,0.19322,0.07587,0.01909,0.03542
thr85_all,1250,0.85,633288.86,5015163.32,0.0575,0.9183,0.8817,5483.48,0,Cambisols,8.3,253.1,1,173.1,0,0.13898416734725486,-0.4467505312423499,0.07464,0.19634,0.11278,0.00499,0.00619
thr85_all,1251,0.85,579727.31,5015145.83,0.0169,0.9128,0.8899,10958.6,0,Cambisols,9.99,256.4,1,241.6,0,0.29146029980318944,-0.8997050614892439,0.07309,0.22045,0.11225,0.01187,-0.00798
thr85_all,1252,0.85,633728.68,5015187.5,0.0213,0.9278,0.8829,5693.94,0,Cambisols,7.073,180.1,1,156.3,0,-0.2548459155764107,0.09772011806046424,0.07345,0.16609,0.1233,0.00106,0.0279
thr85_all,1253,0.85,696404.81,5015019.23,0.0325,0.9018,0.8665,3252.43,0,Cambisols,2.506,211.6,2,108.2,1,-1.47223897975291,-0.2082783279705127,0.11182,0.09953,0.12414,0.01174,0.0191
thr85_all,1254,0.85,700657.81,5015187.5,0.01,0.8768,0.8629,3599.03,0,Cambisols,2.471,202.2,2,107.9,1,-1.60713021488184,-0.4872275763685148,0.11705,0.09701,0.13104,0.01233,0.01279
thr85_all,1255,0.85,702051.83,5014833.71,0.1113,0.921,0.8884,2189.59,0,Cambisols,1.842,200.3,1,109.8,1,-2.185747771014903,0.6428647754543831,0.12269,0.07369,0.13453,0.01143,0.05278
thr85_all,1256,0.85,703034.73,5014668.04,0.175,0.9225,0.8889,1292.88,0,Cambisols,2.049,208.9,1,111.2,1,-2.0993414791842846,0.717498228641112,0.1266,0.09388,0.13206,0.01176,0.05532
thr85_all,1257,0.85,704206.25,5015068.29,0.0675,0.9213,0.8922,1318.12,0,Cambisols,1.555,182.2,1,113.7,1,-2.266936472218251,0.6845869904418226,0.1263,0.0781,0.13545,0.01277,0.0552
thr85_all,1258,0.85,704889.67,5015055.43,0.0288,0.9215,0.8959,1580.69,0,Cambisols,2.086,217.5,1,116.4,1,-2.1493183616960083,0.8447792226356372,0.12885,0.08994,0.13115,0.01043,0.05914
thr85_all,1259,0.85,711168.66,5014668.2,0.1344,0.9521,0.8917,1921.0,0,Cambisols,3.388,202.5,1,121.7,1,-2.2123117173187197,0.35679756863298173,0.12194,0.07746,0.14256,0.01244,0.04663
thr85_all,1260,0.85,634737.5,5014959.17,0.0281,0.8841,0.8662,6038.31,0,Cambisols,2.241,200.5,1,140.5,1,-2.1709620857916745,-0.2103518913264074,0.1286,0.07327,0.14584,0.00976,0.02835
thr85_all,1261,0.85,609511.44,5014894.41,0.0294,0.8786,0.867,7059.78,0,Cambisols,12.624,643.3,1,244.0,2,1.312501509819273,-0.21901090710904983,0.06695,0.25277,0.05485,0.00943,-0.00909
thr85_all,1262,0.85,696890.28,5014941.67,0.0112,0.8949,0.8647,3300.39,0,Cambisols,2.754,237.1,2,108.9,1,-1.5121382559944072,0.7835985450002856,0.10554,0.09991,0.11651,0.01089,0.04957
thr85_all,1263,0.85,701605.09,5014700.28,0.0844,0.9192,0.891,2537.59,0,Cambisols,1.564,187.4,1,109.9,1,-2.197508010220706,0.640869878251978,0.12395,0.07998,0.13386,0.01334,0.05299
thr85_all,1264,0.85,713614.9,5014598.24,0.0975,0.9564,0.8938,3030.77,0,Cambisols,4.497,233.8,1,116.7,1,-1.72544927394283,0.8909528416339794,0.10677,0.07898,0.11961,0.00998,0.05382
thr85_all,1265,0.85,580175.28,5014760.51,0.055,0.9273,0.9045,10624.57,0,Cambisols,13.445,287.4,1,248.3,0,0.28613638927551166,-0.6447662977020322,0.07197,0.22764,0.11212,0.01204,0.001
thr85_all,1266,0.85,700967.19,5014931.25,0.01,0.8776,0.8595,3215.83,0,Cambisols,1.757,254.8,2,109.1,1,-1.4649918805416586,0.9208603078222171,0.10698,0.07274,0.09335,0.01278,0.04352
thr85_all,1267,0.85,671335.0,5014838.75,0.0125,0.9202,0.8961,1574.39,0,Luvisols,5.872,281.3,1,96.3,4,0.48586025124893956,1.2157806911452886,0.05128,0.21404,0.06644,0.01951,0.04456
thr85_all,1268,0.85,642906.79,5014791.07,0.0219,0.8838,0.8705,1412.9,0,Luvisols,7.234,529.7,2,130.7,4,0.9447678752081018,1.4425434538199318,0.05716,0.22432,0.03349,0.01701,0.03839
thr85_all,1269,0.85,696746.02,5014608.52,0.0275,0.8971,0.8618,2938.6,0,Cambisols,2.555,245.5,2,108.9,1,-1.505965442541774,0.8355660458932587,0.10956,0.09865,0.11069,0.01069,0.049
thr85_all,1270,0.85,634106.62,5014667.65,0.0213,0.8947,0.8737,5436.38,0,Luvisols,8.475,293.8,1,172.7,2,1.4775098528728339,-0.313682222989045,0.03508,0.25564,0.08361,0.00703,-0.00201
thr85_all,1271,0.85,704216.16,5014544.9,0.2175,0.9215,0.8881,812.03,0,Cambisols,1.641,214.6,1,114.7,1,-2.2180625951526416,0.7634455604901064,0.12652,0.07682,0.13146,0.01176,0.05601
thr85_all,1272,0.85,717409.91,5014439.45,0.3438,0.9914,0.9538,636.58,1,Cambisols,8.002,228.2,7,119.9,4,0.501353166422055,1.858978789429934,0.08117,0.25326,0.09089,-0.01077,0.07674
thr85_all,1273,0.85,711817.39,5014526.09,0.0288,0.8878,0.867,2115.07,0,Cambisols,2.008,293.4,1,122.1,1,-1.8457528854463585,0.8096010511848932,0.12167,0.08122,0.11271,0.01137,0.0492
thr85_all,1274,0.85,568979.69,5014639.06,0.01,0.8831,0.8673,532.23,0,Luvisols,7.711,176.1,1,171.6,2,1.3609042383370378,-0.6351293827996016,0.04021,0.24642,0.09167,0.0048,-0.00992
thr85_all,1275,0.85,576647.62,5014547.02,0.0262,0.8786,0.8687,7900.26,0,Cambisols,13.817,663.2,1,249.5,2,1.2894043186300772,-0.23175271252288915,0.06607,0.25479,0.05718,0.01025,-0.00838
thr85_all,1276,0.85,609601.85,5014501.85,0.0338,0.9273,0.8982,6927.97,0,Cambisols,13.532,303.3,1,236.4,0,0.350377067951791,-0.6593486029825094,0.07159,0.23404,0.11019,0.01275,-4e-05
thr85_all,1277,0.85,702572.5,5014370.5,0.0312,0.9228,0.8879,1517.32,0,Cambisols,2.003,242.7,1,112.5,1,-1.9283395954103772,1.0581455000827207,0.12187,0.08659,0.11874,0.00976,0.06043
thr85_all,1278,0.85,561590.28,5014357.5,0.0281,0.8839,0.8687,5439.0,0,Cambisols,1.037,184.0,1,133.2,1,-2.2358254945465124,-0.18917734842971726,0.12525,0.05675,0.14395,0.01078,0.02757
thr85_all,1279,0.85,635688.59,5014333.15,0.0288,0.9177,0.8846,6213.58,0,Cambisols,5.611,237.6,1,148.1,1,-0.8450393715016676,0.4876719273447654,0.08898,0.13832,0.122,0.00441,0.04123
thr85_all,1280,0.85,715198.25,5012680.63,0.635,0.9694,0.8892,2539.68,0,Cambisols,4.023,214.9,1,126.7,1,-2.0559876890278295,0.24554486173267612,0.11734,0.05887,0.13358,0.01023,0.03757
thr85_all,1281,0.85,634803.29,5014305.04,0.0356,0.9197,0.8781,5572.56,0,Cambisols,7.394,274.1,1,158.3,0,0.09446335330789869,0.08328391839463709,0.061,0.16105,0.10992,0.00115,0.02058
thr85_all,1282,0.85,558451.56,5014328.12,0.01,0.8927,0.8743,7522.44,0,Cambisols,0.924,199.4,1,126.8,1,-2.185155926341272,0.15748467546582387,0.12171,0.06676,0.13926,0.01266,0.03791
thr85_all,1283,0.85,562046.5,5014283.0,0.0312,0.8859,0.8687,5296.06,0,Cambisols,1.381,209.1,1,133.5,1,-2.1539976695913587,-0.1265871096404311,0.12726,0.07316,0.14445,0.00976,0.03055
thr85_all,1284,0.85,711690.93,5014043.14,0.0638,0.9205,0.8822,2482.3,0,Cambisols,2.953,161.6,1,122.5,1,-2.113521427269038,0.33278648866770477,0.12709,0.09143,0.14301,0.00906,0.04638
thr85_all,1285,0.85,569214.5,5014230.5,0.0156,0.8658,0.8583,1001.83,0,Cambisols,0.98,207.5,1,140.3,1,-2.2175776729331624,-0.125061567133393,0.12657,0.05415,0.13658,0.01219,0.02674
thr85_all,1286,0.85,614909.72,5014153.61,0.0281,0.9273,0.8956,1610.96,0,Cambisols,13.904,293.9,1,237.7,0,0.30315768156613637,-0.6993478375125082,0.07282,0.23129,0.11258,0.01217,-0.00048
thr85_all,1287,0.85,702095.83,5014131.37,0.0638,0.9225,0.891,1905.19,0,Cambisols,1.978,229.2,1,112.6,1,-2.066981978890985,1.0029754539638882,0.12105,0.08332,0.12914,0.00945,0.06286
thr85_all,1288,0.85,598608.73,5014018.63,0.0331,0.8979,0.8742,5368.97,0,Luvisols,8.387,297.2,1,157.4,4,1.250655025914211,0.6514802007300045,0.04209,0.24675,0.06793,0.00817,0.02478
thr85_all,1289,0.85,696029.55,5014045.45,0.0138,0.8999,0.8688,2235.39,0,Cambisols,2.715,233.7,2,109.7,1,-1.5304846195853243,0.7774112957016515,0.1049,0.10286,0.11967,0.01105,0.05083
thr85_all,1290,0.85,721251.66,5013904.03,0.5463,0.9914,0.9592,1952.16,0,Cambisols,9.475,197.4,7,123.6,4,0.4925932550299991,1.5403072988632864,0.08516,0.25416,0.09411,-0.01101,0.06738
thr85_all,1291,0.85,729612.5,5014090.0,0.0125,0.8762,0.8652,2131.32,0,Luvisols,8.512,220.1,7,93.3,3,3.7297086308654572,1.4637814302408403,0.01493,0.3182,0.06126,-0.06282,0.04123
thr85_all,1292,0.85,635196.25,5014055.0,0.0125,0.8839,0.8666,5664.26,0,Cambisols,1.904,232.4,1,139.2,1,-2.0597150452740873,-0.1523084585648899,0.12354,0.06,0.13907,0.00798,0.02634
thr85_all,1293,0.85,718756.35,5013554.8,0.2313,0.9908,0.9136,2233.19,0,Cambisols,5.877,216.8,1,121.0,1,-0.924768886442698,1.1065364764627301,0.09105,0.16279,0.12539,0.00435,0.06515
thr85_all,1294,0.85,615334.38,5014001.04,0.015,0.9138,0.8849,1174.58,0,Cambisols,9.886,283.7,1,243.0,0,0.2816629878287463,-0.8734636372191038,0.07029,0.21705,0.11386,0.0118,-0.00668
thr85_all,1295,0.85,702531.25,5014018.75,0.01,0.8748,0.8629,1456.62,0,Cambisols,2.158,298.9,1,112.4,1,-1.7366189207972118,1.2149932023420436,0.11857,0.08218,0.09678,0.01411,0.05646
thr85_all,1296,0.85,719443.19,5013857.43,0.1263,0.991,0.9334,2750.9,0,Cambisols,7.014,347.0,7,122.2,4,1.1308674687302558,2.878388452755784,0.07553,0.24238,0.02641,-0.00901,0.08325
thr85_all,1297,0.85,571641.2,5013926.39,0.0169,0.8647,0.8572,3113.56,0,Luvisols,10.381,571.3,2,173.6,2,1.967196970703392,-0.04095706776999327,0.04161,0.2807,0.03371,0.01676,-0.01176
thr85_all,1298,0.85,615800.88,5013803.66,0.0619,0.9273,0.8932,722.18,0,Cambisols,13.276,278.3,1,235.4,0,0.3219055065471077,-1.0367960305738153,0.07119,0.22937,0.11967,0.01138,-0.00933
thr85_all,1299,0.85,616494.02,5013904.89,0.0144,0.8736,0.8635,48.09,1,Cambisols,14.731,690.0,1,236.7,2,1.565416876959846,-0.465156915866337,0.06175,0.25791,0.04885,0.01002,-0.02029
thr85_all,1300,0.85,610403.57,5013879.46,0.0175,0.8786,0.8651,6104.73,0,Cambisols,12.573,672.0,1,285.5,2,1.3816052766167632,-0.29587647630729674,0.06461,0.26,0.0561,0.01018,-0.01098
thr85_all,1301,0.85,708904.33,5013255.55,0.2831,0.9639,0.8844,1091.76,0,Cambisols,3.568,208.4,1,122.4,1,-2.115153043981931,0.3437612610009873,0.11787,0.06891,0.13707,0.01199,0.04314
thr85_all,1302,0.85,709215.62,5013641.41,0.04,0.9213,0.8907,1219.57,0,Cambisols,1.999,209.4,1,118.7,1,-2.151999614592479,0.719190840678882,0.12823,0.08769,0.13518,0.00927,0.05628
thr85_all,1303,0.85,571608.09,5013674.26,0.0106,0.8839,0.8671,3189.74,0,Luvisols,7.855,615.5,2,155.8,4,1.1738531178823277,1.3697406737153852,0.05209,0.24101,0.03158,0.01736,0.03538
thr85_all,1304,0.85,723182.68,5013612.94,0.0356,0.9914,0.9596,67.99,1,Cambisols,9.454,238.9,7,114.5,4,0.69369588715299,1.9930999557779734,0.08081,0.25904,0.0831,-0.01371,0.07776
thr85_all,1305,0.85,588798.4,5013625.96,0.0244,0.8786,0.8672,4146.77,0,Cambisols,13.218,658.2,1,259.7,2,1.2958118274331287,-0.21822796114459006,0.0661,0.25507,0.05667,0.0102,-0.00813
thr85_all,1306,0.85,598583.52,5013551.14,0.0275,0.8775,0.86,4962.27,0,Luvisols,8.576,526.1,1,147.4,4,1.7124159780327377,1.28602850153679,0.04406,0.25138,0.02957,0.00508,0.02981
thr85_all,1307,0.85,723909.7,5013583.64,0.1338,0.9758,0.9404,607.37,0,Luvisols,8.678,228.9,7,126.0,3,2.387658062720831,1.9536417071092582,0.01834,0.32075,0.07817,-0.02413,0.07115
thr85_all,1308,0.85,696546.32,5013605.15,0.0106,0.8921,0.8643,1927.66,0,Cambisols,2.072,251.3,2,110.3,1,-1.4686308343199865,1.0427116835576162,0.11224,0.08627,0.09831,0.0091,0.05024
thr85_all,1309,0.85,718812.5,5013559.56,0.0106,0.8799,0.8644,2280.09,0,Cambisols,2.53,301.4,1,128.4,1,-1.80099529706066,0.4987911654421447,0.12152,0.08536,0.11581,0.0124,0.04009
thr85_all,1310,0.85,729662.86,5013529.64,0.0438,0.9717,0.9321,2083.4,0,Cambisols,7.934,776.2,7,121.6,4,0.952027217157893,2.949203094514805,0.07575,0.25169,0.02708,-0.00027,0.08754
thr85_all,1311,0.85,589882.95,5013436.85,0.0481,0.8786,0.8667,3937.84,0,Cambisols,15.531,675.5,1,283.6,2,1.369589434807233,-0.30225067017044743,0.06459,0.25938,0.05666,0.01025,-0.01097
thr85_all,1312,0.85,591818.75,5013537.5,0.01,0.8786,0.86,4673.29,0,Cambisols,12.509,700.0,1,244.5,2,1.5488432079116299,-0.3467610453859431,0.06006,0.25738,0.04833,0.0106,-0.01647
thr85_all,1313,0.85,614567.19,5013553.12,0.01,0.9248,0.8767,1981.05,0,Cambisols,13.13,346.5,1,238.1,2,1.2184268770460427,-0.3899490456339546,0.0639,0.24872,0.06463,0.01012,-0.01097
thr85_all,1314,0.85,715887.5,5013459.87,0.0119,0.8741,0.8636,1500.63,0,Cambisols,2.721,308.0,1,129.0,1,-1.6388331130856169,0.45810118865660454,0.11559,0.08545,0.11234,0.01195,0.03673
thr85_all,1315,0.85,598108.04,5013447.32,0.0175,0.8735,0.8613,5114.71,0,Luvisols,13.176,444.9,1,170.2,2,1.958644566424449,-0.2785851478752436,0.04289,0.27722,0.05024,0.00801,-0.01398
thr85_all,1316,0.85,724882.4,5013417.22,0.1225,0.9466,0.9148,719.52,0,Luvisols,7.892,455.4,7,127.9,3,2.594082886660174,2.6355542540985675,0.02615,0.31173,0.03677,-0.02282,0.07695
thr85_all,1317,0.85,711532.37,5013048.77,0.14,0.9149,0.8897,1882.98,0,Cambisols,2.163,190.7,1,126.2,1,-2.214226058689442,0.15738391075884242,0.12931,0.08464,0.14678,0.00963,0.04193
thr85_all,1318,0.85,711944.43,5013089.11,0.1263,0.912,0.8896,2291.49,0,Cambisols,1.889,190.7,1,126.3,1,-2.264717255940126,0.1317246088266654,0.12642,0.06715,0.14667,0.00894,0.04007
thr85_all,1319,0.85,718449.87,5013094.97,0.1212,0.9573,0.896,2258.52,0,Cambisols,5.005,222.9,1,124.6,1,-1.6581042679728537,0.498362129253433,0.10763,0.10096,0.13701,0.00677,0.04829
thr85_all,1320,0.85,725771.74,5013356.16,0.0863,0.9711,0.9197,173.45,1,Cambisols,12.956,342.3,1,126.8,4,0.6338582995049518,1.017718753500081,0.07739,0.226,0.05959,0.00675,0.03507
thr85_all,1321,0.85,575948.53,5013355.88,0.0213,0.8947,0.8717,7395.19,0,Luvisols,8.793,254.1,1,173.3,2,1.5856714561871412,-0.2961296868610232,0.03396,0.25336,0.07641,0.00674,-0.00475
thr85_all,1322,0.85,722785.54,5013306.62,0.0319,0.926,0.9,551.46,0,Luvisols,6.512,599.5,7,125.4,3,2.3839419930254904,2.7867792416676402,0.03123,0.28866,0.02987,-0.02133,0.07883
thr85_all,1323,0.85,696417.91,5013376.01,0.0231,0.9281,0.9024,1667.32,0,Cambisols,7.145,174.0,2,112.4,4,-0.1807897901340147,1.6663742236759818,0.06307,0.16967,0.10722,-0.00244,0.07412
thr85_all,1324,0.85,604222.35,5013320.83,0.0206,0.8947,0.8692,5315.02,0,Luvisols,10.239,275.8,1,173.5,2,1.5791921350029072,-0.3464086959107596,0.03136,0.26799,0.08432,0.00857,-0.0024
thr85_all,1325,0.85,615443.5,5013312.5,0.0312,0.9273,0.9022,1207.06,0,Cambisols,12.033,279.8,1,242.0,0,0.27193850963636557,-0.7958654474338605,0.07316,0.22761,0.11511,0.01177,-0.00288
thr85_all,1326,0.85,720075.74,5013300.74,0.0106,0.8755,0.861,3138.29,0,Cambisols,7.005,905.3,7,131.0,4,2.1190550642478123,3.1357397051294393,0.05221,0.25341,-0.04645,0.00876,0.0616
thr85_all,1327,0.85,590482.76,5013187.5,0.0362,0.8754,0.867,3812.14,0,Luvisols,15.679,626.0,1,266.2,2,2.0979194215260013,0.18056425999160947,0.03982,0.28262,0.03484,0.00981,-0.00459
thr85_all,1328,0.85,696486.03,5013196.32,0.0106,0.9051,0.8795,1529.48,0,Cambisols,2.571,210.0,2,110.3,1,-1.7437349878114317,0.7218554020747937,0.11256,0.10101,0.1254,0.01176,0.05193
thr85_all,1329,0.85,709935.99,5012787.28,0.145,0.9189,0.8826,333.42,0,Cambisols,2.398,217.9,1,123.9,1,-2.1549778986525667,0.32700299528394505,0.13147,0.08904,0.13897,0.00987,0.04471
thr85_all,1330,0.85,558668.58,5013082.09,0.0231,0.9205,0.8917,8216.7,0,Cambisols,2.549,174.1,1,122.2,1,-2.095245596515709,0.3772854657633123,0.12769,0.09393,0.14106,0.00931,0.04723
thr85_all,1331,0.85,615839.83,5013029.36,0.0269,0.9273,0.8903,810.31,0,Cambisols,16.013,328.3,1,239.3,0,0.4180092114192918,-0.6512168061046291,0.07291,0.23303,0.10417,0.01237,-0.0024
thr85_all,1332,0.85,723149.68,5013044.55,0.0244,0.9661,0.9142,563.79,0,Cambisols,7.441,802.0,7,123.4,4,0.7394504351872679,3.1096362836575446,0.07363,0.23094,0.0258,0.00299,0.09207
thr85_all,1333,0.85,643905.83,5013075.0,0.0187,0.9042,0.8917,68.58,1,Luvisols,5.953,651.9,2,114.8,4,0.6864577702266023,2.0574322785477355,0.05621,0.21892,0.03278,0.02033,0.05954
thr85_all,1334,0.85,591816.81,5013009.91,0.0181,0.8786,0.8681,4228.01,0,Cambisols,12.376,654.4,1,261.5,2,1.2958118274331287,-0.21822796114459006,0.0661,0.25507,0.05667,0.0102,-0.00813
thr85_all,1335,0.85,615217.65,5012987.5,0.0213,0.8786,0.8646,1351.23,0,Cambisols,14.897,668.2,1,292.7,2,1.400868194272256,-0.4553596314790843,0.06397,0.25837,0.05852,0.00965,-0.01561
thr85_all,1336,0.85,715401.32,5012525.33,0.0475,0.8773,0.8626,2544.02,0,Cambisols,2.595,298.3,1,130.2,1,-1.708941162512568,0.2993046351287299,0.11776,0.08753,0.12042,0.011,0.03486
thr85_all,1337,0.85,597541.07,5012923.21,0.0525,0.8997,0.8768,5044.12,0,Luvisols,11.453,262.8,1,165.2,2,1.8168301455631337,-0.5633477791328124,0.02508,0.26386,0.07704,0.00829,-0.01368
thr85_all,1338,0.85,695990.18,5012982.14,0.0175,0.9139,0.8905,1174.69,0,Cambisols,6.119,190.7,2,109.8,4,-0.45107611519133445,1.250672066553021,0.07274,0.15717,0.11366,-1e-05,0.06304
thr85_all,1339,0.85,716051.8,5012215.14,0.3256,0.9553,0.8915,2545.02,0,Cambisols,4.6,202.5,1,129.1,1,-1.8094190758639703,-0.1998187722993392,0.11194,0.07048,0.13955,0.00805,0.02457
thr85_all,1340,0.85,624498.21,5012772.32,0.0175,0.8786,0.8643,484.4,0,Cambisols,12.097,648.3,1,264.2,2,1.2934174732034853,-0.21346025009793973,0.06605,0.25489,0.05673,0.01019,-0.00795
thr85_all,1341,0.85,616873.44,5012733.59,0.02,0.9183,0.883,481.89,0,Cambisols,9.338,210.3,1,176.0,0,0.13864023554520888,-0.978426032667083,0.07641,0.19842,0.1234,0.00405,-0.00749
thr85_all,1342,0.85,695836.31,5012674.4,0.0131,0.8999,0.8663,854.57,0,Cambisols,2.883,232.0,2,109.3,1,-1.572267408907767,0.7820323745640162,0.10328,0.09697,0.12462,0.00909,0.05257
thr85_all,1343,0.85,588915.13,5012667.76,0.0119,0.8624,0.8555,3182.03,0,Cambisols,14.727,478.0,1,269.9,2,1.5057163824698536,-0.3052217797508358,0.05657,0.24848,0.05485,0.00765,-0.01313
thr85_all,1344,0.85,588799.75,5012556.13,0.0319,0.8786,0.8685,3092.96,0,Cambisols,13.495,637.4,1,278.4,2,1.382642478086743,-0.20718101148404464,0.06469,0.25605,0.05403,0.00922,-0.00909
thr85_all,1345,0.85,616175.66,5012645.39,0.0238,0.9273,0.8891,466.9,0,Cambisols,16.17,330.9,1,238.7,0,0.4146261295094638,-0.6387639297556517,0.07321,0.23288,0.10374,0.0124,-0.00214
thr85_all,1346,0.85,591789.92,5012550.4,0.0194,0.8786,0.8644,3841.55,0,Cambisols,13.619,681.5,1,252.1,2,1.3111223188049625,-0.24381032317611076,0.06552,0.25608,0.05682,0.01041,-0.00892
thr85_all,1347,0.85,604568.06,5012477.78,0.0112,0.8732,0.8614,4936.31,0,Luvisols,8.332,304.4,1,176.3,2,1.4544187657159073,-0.36592042182098605,0.03921,0.25616,0.08096,0.00774,-0.0046
thr85_all,1348,0.85,718974.66,5012461.82,0.0231,0.8998,0.8755,3076.39,0,Cambisols,9.028,607.3,1,135.6,4,0.8744805528608007,1.3903410721444815,0.06935,0.21564,0.04969,0.00063,0.0419
thr85_all,1349,0.85,709741.07,5012407.95,0.0481,0.9428,0.8948,125.36,1,Cambisols,4.095,204.7,1,123.5,1,-2.1931883849347718,0.23113953327919368,0.12076,0.05034,0.13535,0.01047,0.03778
thr85_all,1350,0.85,589274.19,5012205.24,0.0387,0.9188,0.881,2683.06,0,Cambisols,15.942,337.8,1,236.2,2,1.1397243912972155,-0.6037265486535988,0.06244,0.25034,0.07559,0.01055,-0.01354
thr85_all,1351,0.85,709461.36,5012430.68,0.0138,0.903,0.8789,279.32,0,Cambisols,1.505,245.5,1,121.2,1,-2.1004898790942366,0.6713728715181924,0.12469,0.07677,0.1277,0.01131,0.051
thr85_all,1352,0.85,682344.85,5012353.68,0.0106,0.88,0.8635,4076.05,0,Luvisols,7.455,213.7,4,97.9,3,1.7363671187894913,0.8956620768370828,0.03948,0.23861,0.08214,-0.02405,0.0346
thr85_all,1353,0.85,696348.37,5012307.07,0.0144,0.9039,0.8665,719.42,0,Cambisols,2.327,253.3,2,109.6,1,-1.2559666677907237,1.0352467343656266,0.10632,0.08643,0.08956,0.00938,0.04582
thr85_all,1354,0.85,726335.28,5012329.72,0.0281,0.9092,0.8913,1288.36,0,Luvisols,9.785,222.9,1,128.5,4,1.1913617220882389,0.4956467593576396,0.03583,0.25094,0.08613,0.0065,0.02689
